community,sales_count,mean_abs_pct_error,median_abs_pct_error,mean_pct_bias,shrunk_mean_abs_pct_error,meets_min_support
153,132,37.35571693234028,18.30622763160809,10.262448254615482,35.0699014582576,True
94,23,44.84381956569278,14.699181547619048,24.00124406575261,33.28088922319006,True
149,121,35.23376075192102,32.04185514018691,-2.2166279261487687,33.070605940203414,True
264,120,32.92302988101077,31.87895774004987,-0.8528735277881331,31.07452837362522,True
152,116,31.74748131962645,26.751238624338626,-7.5240034211132265,30.017486909286077,True
133,352,29.973544949610922,21.314203765700313,17.27332645775968,29.43644679798194,True
266,105,31.092445008052934,25.93259649122807,6.466654091032593,29.31501689945437,True
151,171,29.877435407533994,27.8953527607362,-0.8129877399682186,28.841423252746342,True
265,143,29.65641978356635,30.244136363636365,-9.21771047743394,28.469560832124085,True
137,107,29.955272761318312,21.3353,7.753196094029064,28.384917890136208,True
140,117,29.03775731084095,24.056431818181817,16.635279231283032,27.715970744194376,True
146,173,28.31435338465384,19.13793427230047,8.18152584530247,27.4510545188153,True
228,28,31.761644559999468,23.372881851604276,6.659445502717129,26.854092380546323,True
135,183,27.500582304988487,23.487640562248995,-1.4492154119112206,26.759984967483405,True
144,53,29.300569022625552,28.483792697290934,-8.793590765879141,26.74795266829305,True
255,581,26.191157201719694,20.63108727810651,12.244490615637055,25.98458023425188,True
260,438,26.160821447191182,19.979724952480225,1.9766611154248206,25.891070263004316,True
233,67,27.520734636789026,25.24040833333333,6.748550733252131,25.788041462656363,True
150,108,26.79271933345285,24.210323624030025,-4.34578596519195,25.72878183280583,True
131,311,26.07690116268933,18.85079903426075,7.969283389913935,25.70872099148828,True
245,19,31.388841360966317,26.17614270386266,5.161183503159287,25.539958267810217,False
29,118,25.469748853385074,15.974015761434618,9.971213550861439,24.674643125258527,True
148,46,26.646663745572873,22.07763530927835,0.47195352338745183,24.627529073978646,True
250,316,24.80407250811955,18.804378537018092,3.4211789762223255,24.517134818904808,True
197,38,26.83961891293064,18.468231123049584,7.75041820332274,24.475446642717287,True
112,42,26.588003903702223,24.517106965640664,3.347464276701787,24.457525008737612,True
93,215,24.74628430232929,22.991160714285712,5.90266535897255,24.340942602498025,True
249,34,26.897175402432985,20.96748789650615,-3.888848193494846,24.33656204201778,True
256,432,24.514741523205355,19.76052880034244,9.921179348035091,24.31424496595343,True
143,71,25.35427682787328,23.514246268656716,-4.320132948297748,24.173890564453203,True
195,3,49.84958031522468,11.683880952380953,49.84958031522468,23.8790925013875,False
88,171,24.240634667558858,16.217211155378486,9.02903737015991,23.79486342795185,True
28,14,29.198295968823746,21.717490471117422,7.154690870147257,23.777839122052086,False
46,6,35.8947083825788,35.280609971711456,14.012970726685515,23.655332187758123,False
268,79,24.500236087849558,17.515419642857143,6.718365737036767,23.587768055821755,True
89,95,24.174041662003173,17.247199813320886,10.907019197413051,23.445255169361214,True
243,25,25.969910283998907,26.219132882882885,-2.3292349333553672,23.309292081915803,True
84,373,23.229411085367143,20.05956557377049,1.407534792161383,23.064225754270186,True
136,164,23.40519037177801,17.44749116637024,9.70727215998888,23.033269606292567,True
113,31,24.967559321443705,22.30316425120773,6.86163212619895,23.013033834333203,True
25,12,27.918883033943303,13.873165846250522,13.552618713168897,22.95928071854869,False
277,1,79.75197916666666,79.75197916666666,79.75197916666666,22.829636464424055,False
40,14,26.837975360936007,15.273632477629686,-5.810715686309725,22.805942401157132,False
206,102,23.27493753429837,17.991923833927512,1.6899851334264242,22.735360779382564,True
36,104,23.14302640227929,17.097542118258893,14.469899306174442,22.63342848728455,True
251,365,22.737033605249433,18.873305084745763,11.121728721055472,22.59399390260333,True
238,21,24.997269311100176,20.326430555555554,2.093290318209472,22.55153761266688,True
