community,sales_count,mean_abs_pct_error,median_abs_pct_error,mean_pct_bias,shrunk_mean_abs_pct_error,meets_min_support
152,116,37.76875788633486,30.43023000821018,7.659420439480668,34.60538130014032,True
153,132,35.061930070393245,14.90916562676959,3.939730029875354,32.58770204800097,True
266,105,35.478304580269345,30.58408620689655,17.055607949707028,32.403023383460166,True
149,121,34.066558254314884,30.948383333333336,1.7721266859159956,31.540492842385394,True
264,120,31.400648822524275,29.586767138861266,5.033526595431069,29.23738429076538,True
265,143,30.525419109463414,24.910475,3.4731331391151885,28.7747906420706,True
94,23,38.07260290630918,15.706264108352144,17.128980744597254,27.926181601147693,True
146,173,27.65798299144912,17.968497652582162,7.904543673697926,26.476616577849416,True
150,108,28.242829291580502,21.007714683369457,4.043343083414161,26.370168011679173,True
137,107,27.78886909146503,17.36973287671233,5.765310943294817,25.972952242448805,True
259,409,25.60975903685403,18.654559294871795,6.920770891279371,25.173770135378874,True
151,171,25.942496285762374,21.260653846153847,-3.521901998374892,24.928391659003168,True
260,438,25.052418125536903,18.112380723905723,3.4498749826118598,24.66837353927817,True
144,53,26.354287737273765,20.076824712643678,9.160518022846876,23.588125918900673,True
135,183,24.203867697607667,19.549915094339624,-5.448014073087343,23.421003599342082,True
255,581,23.262656973447772,17.20415457184325,10.328834920429069,23.02955015570282,True
148,46,25.518420673976912,21.40599514287282,1.6866030935473855,22.71217110616936,True
25,12,32.896446838594166,20.389272682357166,23.505743669885188,22.497290752105307,False
257,492,22.6030201512182,17.786896530923272,6.772266946592682,22.355159875788267,True
219,96,23.394570296636115,15.115400506625488,8.492889616577235,22.164092159321612,True
206,102,22.843389765809256,17.317940982972136,4.179137039015167,21.76378441079331,True
273,155,22.407151755966165,15.44997972972973,5.121828078511581,21.704368366737118,True
93,215,22.04613564854062,17.3476171875,3.0873109569488193,21.553511091236057,True
143,71,22.71757777224079,18.942788732394366,-1.0104366213637164,21.297845756410286,True
256,432,21.513801366420328,16.89015479506566,2.295937484515371,21.28123480596863,True
49,97,22.153170517005407,16.327895752895753,-9.326173020173748,21.145414377382604,True
263,236,21.530172043409365,14.29127750257334,2.2472923917625467,21.11826775097207,True
131,311,21.362471944870357,15.67472287735849,3.7946093264438274,21.054032377217283,True
140,117,21.6950340802693,16.307535,10.87741352565463,20.90127685690327,True
21,19,25.427982035227956,13.371173312883435,17.07020237393615,20.725323094194128,False
216,102,21.565032301995014,16.384258251359142,-6.771558685931513,20.694993744325668,True
228,28,23.79562292535052,13.707712202501806,1.7623182165520352,20.654862164876132,True
271,99,21.361226810179126,14.635547235023042,8.636005403085933,20.503507531193055,True
195,3,48.77225613868396,38.40968309859155,46.304688678366496,20.498813496534417,False
243,25,23.880804985101072,21.685634615384615,-3.9869902532573467,20.492801480705925,True
249,34,22.837717091687306,20.980027654867257,-10.69570958504616,20.40070968743719,True
233,67,21.44583373074466,15.719650793650795,1.6121016942858977,20.253181631771632,True
186,17,24.58820458074437,15.851183333333333,16.120363107133485,20.085281618294434,False
250,316,20.183541605445697,14.21319953416149,-1.6673020982966997,19.949866337277022,True
53,214,20.157770855072116,11.386274484512265,5.1401480254548915,19.82443976491313,True
8,231,20.0914331577488,14.457041800643086,-0.7420525103306272,19.785964149180128,True
268,79,20.589458047317894,12.46525,6.366502414906473,19.71437502770054,True
277,1,86.43074652777779,86.43074652777779,86.43074652777779,19.599366120572263,False
89,95,20.113818744865394,11.774583333333332,1.5217148074900706,19.443206284925672,True
133,352,19.47820787042804,14.804413322981366,8.72856336269095,19.30506750643793,True
86,243,19.472166870705543,14.045214598997493,5.617422197004379,19.22772810488854,True
245,19,22.346585289822837,19.842780898876406,-3.616595813206415,19.22412980797112,False
203,113,19.719847572450536,12.925049999999999,11.380673794933324,19.19923847888083,True
23,22,21.57103999920498,16.20195073529412,10.108528724595297,19.04092433301784,True
92,72,19.739683318511165,16.896816666666666,6.179717864034053,18.982751531924386,True
145,84,19.478310543084323,14.026536086409235,-4.922456422240339,18.85898103483964,True
84,373,18.938950301208045,15.517194029850746,-0.6529460963094558,18.802504845686617,True
252,280,18.95977224708821,13.975156820916748,-4.0139787607102235,18.779640570629795,True
39,7,25.483731075227958,26.467492199687985,25.483731075227958,18.64970590854946,False
147,126,18.842225585512328,16.884090515556736,-6.227797222761639,18.48819428615612,True
197,38,19.511081973239044,15.35578125,-1.5604930896790745,18.389259603229714,True
71,87,18.84674223638504,15.130833333333332,-5.662647004148289,18.362827257661102,True
40,14,21.31116601220251,15.49182995183185,-4.14475316754337,18.338596063972794,False
46,6,25.082182785323372,20.98588961574729,7.7418114082689184,18.294193796776156,False
269,69,18.863137775908974,10.162483333333332,0.44325465042957735,18.277667961145607,True
158,2,37.297134750296514,37.297134750296514,16.58164676230853,18.170464159310583,False
99,162,18.374831888103113,11.922069696969697,4.6937983623076365,18.14219070262057,True
179,7,23.45245722870614,24.310411585365856,-21.401137835663945,18.12307935574751,False
28,14,20.552028240111238,12.687315004553735,4.589912675707406,18.026009922523446,False
230,17,20.078546978716954,14.433628787878789,8.67558787214923,18.013276774119674,False
0,101,18.339047123686683,14.637081310679612,-2.2181892321356194,17.995038855343758,True
4,35,18.89358385196467,12.124053191489361,9.081906973392421,17.935115942236425,True
240,5,24.433253145092188,17.889119047619047,12.124248908397508,17.892888309188027,False
253,140,18.07442093122274,14.075129547662248,2.082245141817463,17.8473429523464,True
122,52,18.45425974526412,14.701173333333333,5.122601390502208,17.84413123274964,True
132,294,17.869420307059787,12.95787055061179,0.25644614840490304,17.76676914738795,True
254,326,17.832522640450335,12.99342425672487,0.0009049105804096437,17.7414980427487,True
5,183,17.872857830866405,17.42804605263158,-12.242829316755907,17.71373854705809,True
171,25,18.845759436139858,14.589362068965517,-5.289920745367211,17.69555395350525,True
190,5,22.472858313656257,18.650375,-12.212388313656259,17.500809342900844,False
14,12,19.505006377017377,18.106759649122807,-19.284847646858648,17.47550057901401,False
125,23,18.464092211688452,13.760275735294117,2.365534102047607,17.437908438908703,True
50,251,17.498624053602832,11.543196428571429,0.06149948786858761,17.407050108703135,True
196,3,25.013126407856657,35.22606003752345,-25.013126407856657,17.39979657512216,False
27,35,18.015083347842396,15.088196428571429,2.293094480703126,17.376070166885885,True
176,2,28.398524425287356,28.398524425287356,12.093808908045977,17.361499584309747,False
120,17,18.32837612291221,4.873457711442787,2.6082935565659793,17.20914421874993,False
87,245,17.263487509731608,13.01082129963899,0.4487437606912606,17.187586346748994,True
139,355,17.214736318365713,15.352153061224492,-0.683070869183165,17.16369956006418,True
207,70,17.395186762039824,9.88807503475843,5.925223922093118,17.14243350385586,True
26,10,18.898225599658257,15.036238759877438,-10.116554783987095,17.137939933360745,False
159,29,17.729088227031863,17.949656148867312,-10.708831508808593,17.128561236493137,True
155,9,19.030171325282197,19.465964285714286,-19.030171325282197,17.118189101095847,False
251,365,17.138934741929592,12.985731182795698,3.8220161388761533,17.09316135794426,True
113,31,17.62424709399033,17.378909090909094,0.5827497869492777,17.08838435133216,True
88,171,16.93719031383607,9.277827301756252,5.48315041123093,16.866049663194808,True
211,23,17.143173801537024,12.140246753246753,5.711923447331818,16.731370684641657,True
41,5,18.425512469588707,19.2354,-10.775895034940946,16.69134017408733,False
112,42,16.892365438996258,15.007111999354004,-7.893748379351503,16.6876659748723,True
29,118,16.736309081611704,8.20198936384449,5.247629869427701,16.666959519090007,True
181,6,17.84816093692287,16.40521975920913,3.283544400024273,16.624804139452962,False
162,3,18.52475877028714,13.68999297752809,-18.52475877028714,16.553487752830485,False
160,4,18.028598483554408,15.072471597650686,-18.028598483554408,16.55293066410239,False
106,158,16.585175452727974,12.645399494830828,2.458514027213521,16.54839136817562,True
221,13,16.970597904315316,16.196675,-8.034811290127061,16.538597416979965,False
3,79,16.60363413754052,11.10953422053232,3.8846847701764737,16.53376806939334,True
261,316,16.47671758250599,12.058115304834054,1.7256405373535912,16.46368660141706,True
44,5,17.177181406564383,19.774325117370893,1.2925959562674731,16.44167396148247,False
136,164,16.37300269538272,11.82141834424027,-1.3068416015454678,16.360480348081552,True
22,3,16.90820488833452,8.49822463768116,-10.72848568543597,16.342632898662753,False
76,63,16.24383470335722,11.953683222036728,2.8306625610047185,16.247199136334274,True
258,334,16.196858390272933,12.924553672316383,4.179187474485041,16.20030125524124,True
20,11,16.087347450713988,17.0949375,5.941024132173533,16.197314966519148,False
72,25,16.12720176367822,14.586859999999998,-12.180184360055934,16.185244135471006,True
24,6,15.845986192901316,16.936900696969698,-3.8023045233174737,16.162763813909525,False
18,15,15.956364850865622,13.509576923076924,-8.671452517687351,16.128611850492117,False
183,11,15.810732868096009,5.560352564102565,7.922871151637153,16.099161404945026,False
48,218,16.019389638734875,8.333974967525439,3.8152034092519638,16.039423879195137,True
231,37,15.887184363063392,14.34675,0.6998956260362589,16.017223919957633,True
