community,sales_count,mean_abs_pct_error,median_abs_pct_error,mean_pct_bias,shrunk_mean_abs_pct_error,meets_min_support
153,132,38.54645306297749,19.200584234433123,15.43779358752852,35.70724302144321,True
152,116,38.262660285186556,31.918189682539683,6.068499210994275,35.131159764911615,True
149,121,37.85041073611389,28.756335999999997,5.463004267862211,34.888431446922844,True
151,171,32.45927490452525,28.44057558139535,4.593743355964584,30.837199704817582,True
94,23,41.57766630483582,15.124530865023742,23.858458785429118,30.131522324594503,True
265,143,31.66803841486203,28.456594444444445,-2.791449996002698,29.864408762402512,True
264,120,30.184581898071183,27.98977788901602,-0.252019933048751,28.29656401939201,True
266,105,30.28835641636778,25.454955357142854,2.295091511465244,28.15717246931965,True
135,183,28.394089721851994,24.74770886075949,2.0195421381148178,27.268411596282043,True
137,107,28.33225219092905,22.81245238095238,-4.020188041677821,26.54267810532085,True
260,438,26.236472166922695,21.34566037130317,1.9742226111096894,25.83175533637223,True
144,53,28.793240910984565,23.4925,0.49417748263586236,25.553574016829064,True
228,28,29.73775438350652,16.213141260291998,5.825760151509784,24.417213701760883,True
150,108,25.524658118168492,23.263611889200124,-7.4698043121817514,24.187751653972946,True
148,46,26.90079263967286,22.136228585112207,4.0301090004771405,23.890993884413504,True
245,19,30.82092844138306,27.053819444444443,11.129712516894775,23.717096803400462,False
273,155,24.374542532370047,18.543119565217392,4.498223349197918,23.528132728363982,True
25,12,34.15166815055204,22.235734552919823,22.165024307093756,23.412161023530132,False
146,173,24.06330541880292,17.64865740740741,-2.409606162526052,23.328087939892463,True
268,79,24.89599628528774,18.86741489361702,7.649528729328898,23.29447314630375,True
256,432,23.177739721529505,18.322434204586493,0.12620521811239513,22.902992687272317,True
40,14,30.305132035262243,21.644621212121212,-4.75204819494367,22.460028924706215,False
14,12,31.302088069146027,27.817773139974776,-31.302088069146027,22.343568493002877,False
216,102,23.13668613187053,17.838708548572978,-7.274786314143822,22.125500986861752,True
219,96,23.023392603680506,16.935732693154304,2.4281877291418934,21.979438145686796,True
0,101,22.499952514891934,21.369540960451978,-12.3633502169631,21.585655693805165,True
49,97,22.353871807831634,15.888410101600286,-7.533250947172933,21.43328803680349,True
155,9,31.287325824798025,31.882613636363637,-31.287325824798025,21.412243702397312,False
143,71,22.29659561046297,16.102360358482702,-11.461118212737018,21.125576080101215,True
171,25,24.444944517238085,23.88240909090909,-5.039466946594132,21.12206106393982,True
53,214,21.50379130798834,13.167409732811636,0.2698997295696989,21.116155875452325,True
259,409,21.230261877094662,15.812014690451207,-4.530425508223248,21.031576323258875,True
250,316,21.1735578146915,17.22235354838251,-7.847456368644758,20.92325417972873,True
195,3,46.435020847306056,20.46728873239437,44.986465291750505,20.81192162992426,False
145,84,21.51900761293896,16.466310191518467,-0.4892299296585164,20.64390167724243,True
5,183,20.92247401468849,20.939704545454546,-13.810078175239507,20.532915663223317,True
186,17,24.530805757685474,19.150322916666667,9.942498374621096,20.44304953586467,False
89,95,21.166549560883258,12.673926056338027,3.4908579225677983,20.436446462871736,True
197,38,22.10298079747432,20.09289057132019,-4.902977497122436,20.332455262937312,True
257,492,20.221608529898518,16.810229276315788,-2.156421492639518,20.094532288391427,True
269,69,20.989104760968576,13.87433076923077,-1.2260810976482468,20.085588353406422,True
206,102,20.676929534356884,16.507923922094744,-4.328389390497436,20.068983175825753,True
230,17,23.714707918596137,19.991762295081966,5.660111286967111,20.068085663850653,False
131,311,20.085560548158693,15.191627190904786,-0.9554194815725482,19.89721590762445,True
147,126,20.349416591725234,15.127407700629425,0.7653170218303991,19.886271407559722,True
21,19,22.935818310687626,11.42390306122449,9.329055249824624,19.875632893574476,False
120,17,23.223133746679284,11.873207142857142,0.15759335909871103,19.842227260537506,False
253,140,20.18241407269614,19.351548001625297,-13.007764482109808,19.780669407023744,True
8,231,19.98775735747381,11.9144,-5.933278179982418,19.747175635548963,True
23,22,22.18190800830623,23.307024906758592,6.255752280964303,19.699312169739922,True
122,52,20.749088402722798,12.924724947382714,14.17521233622123,19.698912942887848,True
46,6,27.92295754437951,22.562984584859585,-0.3854697843253116,19.496418469716033,False
93,215,19.69585199177429,15.624188311688311,-7.895404431433567,19.46373324756516,True
255,581,19.529505101355387,16.352683566433566,-3.979186725298249,19.444278866612013,True
249,34,20.838409876256097,16.484764414952654,-2.4492813764574852,19.405093902574944,True
159,29,21.068000618034638,17.48373023715415,-15.801495889501924,19.394717405496824,True
243,25,21.300368240713397,16.744360338243318,-11.046935009261396,19.375074243648324,True
132,294,19.488721668711726,16.183925668303328,-6.036147734759608,19.32819524059741,True
50,251,19.48936976706529,16.00645053475936,-9.967732860981542,19.303324525755453,True
97,24,21.217270391506087,20.600537553579425,-19.34891941655916,19.28599146232922,True
252,280,19.38917537077246,15.088276006336786,-4.369310754559447,19.227794129208764,True
26,10,23.74638570080227,21.82711017806268,-15.964460456743186,19.227766398478753,False
156,9,24.219883903451016,29.27525925925926,-24.219883903451016,19.21889965784134,False
28,14,22.25637046528865,15.682607875272408,-2.015715797607394,19.145832984128848,False
263,236,19.329779343188996,13.174351250845167,-5.049682571746404,19.145301015386494,True
2,43,20.150067891799225,15.944368131868131,-13.21746936838324,19.140032607836613,True
112,42,20.046412273455854,17.185993952091074,-13.808725528216579,19.05352339405622,True
233,67,19.46036614266198,16.720225155279504,-1.3886914499784047,18.887513408099913,True
9,38,19.86032610928887,15.152046384495566,-3.4824823985411406,18.86312977757443,True
106,158,19.06000841306071,16.324800533130237,-0.39185855886572607,18.825002607920965,True
160,4,27.96752263521268,28.03105906676022,-27.96752263521268,18.801634395299605,False
196,3,30.86795475151621,39.62651162790697,-30.86795475151621,18.781434747864715,False
140,117,19.014724045493857,14.653663522012577,1.1081991080535416,18.715998892475334,True
254,326,18.786401808992995,15.285378366691376,-6.616454552012326,18.68131827941635,True
