community,sales_count,mean_abs_pct_error,median_abs_pct_error,mean_pct_bias,shrunk_mean_abs_pct_error,meets_min_support
152.0,156,40.38835775526786,37.20555277473714,18.852009096876372,37.679425862603246,True
149.0,157,39.20366445851261,33.2968902575442,14.69554820237575,36.64390091515743,True
264.0,159,34.01868004628895,32.50196103168788,11.736234305640785,32.06684508020295,True
94.0,32,38.313673420087596,10.463297652686569,24.01084879749979,29.942936373830555,True
144.0,72,33.64113700181332,31.962210920283987,5.354566168582595,29.92561963181462,True
265.0,176,30.840119578479698,30.609239025010545,-1.5074696627918223,29.381919325555163,True
153.0,180,30.69603140045836,15.971437187694566,3.7831405354295358,29.28140397039445,True
151.0,203,28.993867857679245,30.750369958387815,-8.601493288300684,27.877804112579696,True
273.0,205,28.499145203493306,21.586595052579284,15.367620230967722,27.436977372055615,True
215.0,133,26.908160121857534,18.691853279778773,21.53961586176055,25.55412051113358,True
148.0,63,28.180313195468138,21.0740417185638,16.461821040833,25.377769557962388,True
228.0,34,30.007584652999665,16.880886430881397,5.136444205415179,25.02320407774767,True
135.0,239,25.292290896951535,19.852207057936408,7.910743610806603,24.617191762037844,True
249.0,35,27.916374798888636,22.695047164215207,-1.7699116112948512,23.78305927195433,True
137.0,140,24.621850146794365,18.87071788997329,3.4262306926916253,23.612838515922483,True
150.0,139,24.38940956474488,19.0038734292088,0.5369682788178719,23.403289757836003,True
266.0,137,24.379956224316835,18.365863740501254,-2.0857113828393996,23.38247862883944,True
216.0,128,24.254458012546717,18.55040268008964,9.91262718549564,23.2132822135295,True
269.0,102,24.51404181332544,20.790941272087608,12.544275078884723,23.208421368488366,True
125.0,31,27.363339493763686,12.307740354680273,12.699153067399372,23.122718947118827,True
260.0,605,23.19381919953113,15.815372993495737,3.7667383290548053,22.98120921234035,True
268.0,103,23.9845994987887,18.866824280760675,10.26450388546545,22.775682035541642,True
245.0,22,28.225076006883487,18.208455830630793,-3.9911661182695592,22.66540033685292,True
46.0,10,34.73065132381449,30.02489188684165,23.219770595062393,22.610055174484355,False
219.0,137,23.418296745338846,16.916215116245027,7.19949328583256,22.54332354208795,True
242.0,21,28.15637642697979,20.20239335084123,-12.311326299550107,22.494610901535648,True
131.0,369,22.684612512883227,17.125974832871105,7.709488537731097,22.369195782134437,True
4.0,40,24.799400837689785,17.89590069060105,19.683207369605835,22.049519591732956,True
25.0,13,30.072970974096304,16.60285427114068,20.90677921207062,21.87708377756478,False
146.0,224,22.259384455700598,18.44419204131738,-3.811972397604697,21.791382213415243,True
99.0,233,21.837286395510848,14.905950073799286,11.784123931160329,21.41929988992258,True
145.0,110,22.236743038418382,14.445479400440586,5.695553660874605,21.361822124787754,True
243.0,29,24.523014796300917,26.954278622111826,-11.80458476602851,21.268623899777804,True
53.0,281,21.595392135169533,13.986568292049716,3.646239477528524,21.260133993285795,True
238.0,26,24.15617469371028,16.67016917372566,-5.485311061404878,20.84903660940985,True
226.0,3,48.515538300085154,50.18876649048486,43.20143350582185,20.7192068215931,False
21.0,23,24.24809241101631,13.153326134886335,16.219309480564355,20.667471336040954,True
171.0,38,22.547445986759225,17.23261960736298,6.357382243301922,20.4792774050558,True
97.0,27,23.34865047034066,19.67354998908906,12.49999311365373,20.455504355225187,True
277.0,1,95.92389731358621,95.92389731358621,95.92389731358621,20.32947806237962,False
143.0,90,21.06225053074698,15.775436111097697,-5.919314981170667,20.241797179669216,True
256.0,554,20.005656627862148,16.09452379275051,-1.3824025346040156,19.885242010160304,True
23.0,24,22.59057032615578,15.092141044562293,10.740652139846219,19.844746132366467,True
7.0,12,25.278474724350918,17.933184485917344,22.816344974191093,19.82302620901865,False
206.0,152,20.195272521268368,15.958701564480714,2.802159069512457,19.771375379239405,True
2.0,48,20.92288603174242,16.613942456190244,7.510726575311129,19.636671640000323,True
49.0,126,20.049722943083864,17.467350568973714,-10.180054937774639,19.570275567294196,True
160.0,6,29.285119952644795,31.108412783864374,-24.416496665551545,19.48868698893287,False
28.0,18,22.750210653309598,13.715889536607433,5.7994812100979045,19.48681404620944,False
89.0,116,19.919748082368702,13.889318186761894,-3.8502253668029223,19.42416117317026,True
158.0,3,38.44349886641176,18.582162104796552,26.05539079654739,19.4054625476357,False
250.0,447,19.523201322343304,14.871434395248672,0.8822138987935297,19.39585895735298,True
5.0,178,19.681870266811984,18.89258977015001,-5.968388787622941,19.365495199438985,True
259.0,508,19.43652522715661,14.178424375772643,-2.1716093814616904,19.327177949605954,True
0.0,103,19.61020828452007,10.9813077622624,7.427025297306058,19.112573945544334,True
186.0,17,21.972336797117528,19.0464460303454,3.639930873564394,19.04121263641578,False
197.0,47,20.051242406744773,15.8541927547005,-6.869356957431535,19.006022912140153,True
