community,sales_count,mean_abs_pct_error,median_abs_pct_error,mean_pct_bias,shrunk_mean_abs_pct_error,meets_min_support
152.0,156,39.02900771688572,35.02452410577439,17.187641094622933,36.448808647517176,True
149.0,157,38.939693198633,32.784807733344785,14.247149380184617,36.38416356109735,True
264.0,159,31.062011693022356,26.78945433327992,7.674309976481582,29.41522333697992,True
94.0,32,37.48698188546129,11.940110137064337,22.074272600913684,29.347087278146393,True
265.0,176,30.338389828840967,29.70011984612527,-1.5374741423254596,28.90827412247378,True
153.0,180,29.82456394905529,15.528877664029082,2.7217333465625235,28.474433144794016,True
144.0,72,31.245648313798768,30.198946605231473,-0.1665782652436099,28.001649964373502,True
151.0,203,28.449241496624538,28.362705327105193,-8.625156560942852,27.361709156697902,True
273.0,205,27.059712465407245,20.694079055427782,13.500415865435164,26.10536077127705,True
135.0,239,24.87153935012758,19.387195296837206,6.7225100027761036,24.211440242507116,True
148.0,63,26.684243254507255,20.128368576010427,13.316837478308496,24.18761979714227,True
228.0,34,28.812876138251088,16.18826605239525,3.4006689546988627,24.18709086721089,True
125.0,31,27.864967990299853,13.950520726348339,12.628497011621416,23.338806388787187,True
4.0,40,26.583039186596654,18.810230378587704,22.911328842532114,23.16311142654529,True
137.0,140,23.990635922765502,18.622494397311762,3.1697831967331065,23.032213420725135,True
150.0,139,23.838688601343645,19.016080265421426,-1.2813616604254867,22.893351155444137,True
266.0,137,23.416283601563652,17.916549513161247,-2.2015359407730815,22.512713194541856,True
260.0,605,22.69953614120589,16.03489998603715,2.8015545731495526,22.495495173693463,True
242.0,21,28.178154477151004,19.25107473742415,-13.202388277280393,22.395277125585906,True
25.0,13,30.864793405226752,14.256672704343886,24.814270710099112,22.05174037566057,False
146.0,224,22.524885864472378,18.64318099586613,-4.875632444960928,22.016555540043704,True
269.0,102,23.10915463983346,17.540656573474756,11.236581059087591,21.99671222452347,True
219.0,137,22.809614841893115,16.642497457242875,5.97003901179982,21.983327079415336,True
216.0,128,22.747219900100227,15.4747495161792,7.895754874038879,21.879116657714054,True
268.0,103,22.920389696908448,17.782125237770188,8.835204402024331,21.84768501553188,True
131.0,369,22.088224539572785,16.74131547103295,6.157561156523516,21.79182512398768,True
46.0,10,32.10478716767203,27.55572197114516,20.872274494961754,21.583766326852377,False
245.0,22,26.21649636313248,18.158978659002116,-8.638091678654353,21.505429478994422,True
243.0,29,24.793464202509607,20.71646915873389,-12.063968224166526,21.33623632656387,True
249.0,35,24.172663040903974,24.588422059648043,-2.711005440480007,21.318333173827092,True
171.0,38,23.940758402552042,18.737512430927964,6.047228481763396,21.314033403893596,True
21.0,23,25.42408789482286,16.69031641605394,13.036866765388108,21.1911427839483,True
238.0,26,24.714190758677734,15.523635795291668,-9.238807247316835,21.065958214227656,True
99.0,233,21.324710681465593,14.264720385440137,11.952140740536308,20.92933876249144,True
226.0,3,49.57846022370535,48.791150904728724,42.21395492773312,20.660891252172483,False
53.0,281,20.937584951326897,14.26445014537076,2.3296212796782787,20.630985014789733,True
143.0,90,21.118354500771247,16.170215991810082,-6.115460508672434,20.246518392711483,True
277.0,1,96.08134943035331,96.08134943035331,96.08134943035331,20.121260359962115,False
145.0,110,20.79633148343998,13.996094902013356,3.0120593012731933,20.10816601005576,True
5.0,178,20.52982980122136,19.510409183591968,-5.800545499882832,20.104923347203297,True
23.0,24,23.18406295307327,20.317980688108584,9.790662994849134,20.065514295513854,True
186.0,17,24.237739998930195,22.941474853674823,4.965495306315056,19.959640489477415,False
256.0,554,19.896201863418963,15.733484084038722,-1.877281939081994,19.771708972931982,True
206.0,152,20.101740806332295,15.81576986962059,2.1928863769374227,19.66238209704279,True
230.0,18,22.950525552340928,19.479132670138696,10.30237247277107,19.462488896604942,False
28.0,18,22.916593262996283,15.52692733814413,8.584293939190623,19.446415706915374,False
158.0,3,38.978670185544715,19.02486254133908,26.29542849131866,19.278309942847184,False
155.0,12,24.053558772855098,21.270139019368827,-15.021951450527602,19.222119481347256,False
49.0,126,19.68078164430904,17.05426727742249,-9.661210277678261,19.22084661172459,True
259.0,508,19.261420623160017,14.264698903703618,-2.8282964640093087,19.150126505102538,True
2.0,48,20.320036954087453,17.277014023651095,5.885622456798611,19.144513116544836,True
97.0,27,21.192112571265806,19.478246808371505,8.345845018099977,19.120258671341016,True
89.0,116,19.215709880777432,12.788984420385638,-4.080296763430903,18.790349002198774,True
197.0,47,19.827793400361326,14.444707809960905,-5.426697780386165,18.781662805161695,True
224.0,27,20.582704698775053,16.243485029079082,-1.1208813447773527,18.7701732977825,True
8.0,317,18.919280724035794,13.471312762977314,-3.7617939942980243,18.765213969282485,True
120.0,23,20.868109740174464,16.520449896554943,2.5388465082236604,18.75422423611311,True
250.0,447,18.81253576909829,15.083658048635025,-0.8607458469082598,18.705928494466356,True
160.0,6,26.021009249222136,29.748282587418778,-25.6866619598848,18.561198985545534,False
263.0,340,18.66246936708985,12.97190857831774,-7.053841772439039,18.532513063720558,True
140.0,156,18.764830170258794,14.9481390772263,-1.4794078618883637,18.487378549370586,True
163.0,72,19.08322270786655,18.89282994478551,-17.25746976098453,18.48322992494829,True
7.0,12,22.003212046203803,14.593659462509791,19.191048215057013,18.453239458853023,False
26.0,12,21.832503359089362,18.960470754073004,8.169335678718332,18.38922370118511,False
9.0,56,19.09381542733834,17.836659175790047,-1.6148978529778097,18.36472081657629,True
0.0,103,18.70654199317015,11.777085725133906,3.82523574784131,18.319015800206312,True
40.0,16,20.762055269365934,21.610982124585917,-7.100078638405811,18.29605562329739,False
147.0,183,18.484177708452115,16.71108585204094,-7.828179488034231,18.27127900874674,True
257.0,669,18.306926771741427,14.543686496790382,-2.533109427324634,18.249345614548428,True
195.0,4,27.742340304657823,7.782429562428619,27.099035704777215,18.226436639478433,False
161.0,14,20.831032087640526,7.689414843101992,11.854766135896702,18.179399039877012,False
122.0,68,18.722780851334925,9.337410746775628,10.656682168328041,18.177434272950293,True
84.0,494,18.239981762554862,15.177103947433213,-2.6163538675238485,18.16540098994349,True
112.0,53,18.789324567712963,17.703795233539545,-10.11805891661141,18.113689318049836,True
220.0,28,19.370574225058537,8.931968817175342,13.717069038158803,18.100858258968543,True
132.0,410,18.13997021889132,13.976184096347161,-0.5236656664905742,18.055471878777425,True
113.0,42,18.851912614311345,13.67682093096115,6.133079015694299,18.036216902095607,True
159.0,33,18.995028442289087,16.87958651961978,-8.788018999916162,17.986812391026245,True
179.0,12,20.66620696515546,21.989976394827686,-15.4969117499453,17.951862553459893,False
10.0,1,50.272268277370216,50.272268277370216,50.272268277370216,17.939875543153395,False
221.0,16,19.78503247218707,18.523369530629083,1.4551667319958401,17.861823268995675,False
29.0,146,17.89508946790917,13.514111454663613,-5.233648384410162,17.70571193038307,True
47.0,21,19.011774856771115,11.076774859312684,6.633791174575059,17.700302198074258,True
211.0,31,18.576372014063526,11.856595065432527,12.467216342325191,17.69279706989844,True
42.0,50,18.19217624978822,12.070041561189518,-2.7156466828930395,17.658199008832316,True
18.0,17,19.193436367420507,14.849622616670928,-8.229940349631844,17.641987469594586,False
162.0,3,25.937466999000062,20.75003737149623,-25.937466999000062,17.5772834402544,False
252.0,370,17.56418787957246,13.01691857562324,-0.47323471840741954,17.50055034248888,True
233.0,85,17.74547908384824,13.121725984766126,6.33932774186205,17.474579431009065,True
22.0,3,24.51606913520906,25.870465511278823,2.9594668091949905,17.39188371889036,False
240.0,6,20.854333584831824,16.162446615127134,6.36893301097887,17.368889216840078,False
139.0,471,17.41314071191479,14.572956662601811,-2.9643142085887075,17.3687462188202,True
142.0,97,17.573427778284795,17.346615901935,-5.715257634431037,17.35972318480749,True
92.0,106,17.51428537744397,12.961876712843281,2.5840748037661,17.325233080459615,True
196.0,3,23.81993848254712,27.202685132819866,-16.83175200510288,17.30108406854315,False
176.0,3,23.658126257502982,19.253217456218657,-14.596450048557188,17.279978126146087,False
50.0,331,17.293814842269814,12.730563219712236,-1.672515165004429,17.238512338803872,True
76.0,116,17.34110487003232,17.60721138556325,-5.436768174930918,17.191421198916178,True
44.0,5,20.4810214449217,15.644951817112112,5.578505254094517,17.154809014138383,False
215.0,133,17.26864864762596,10.80046949317958,7.528711272808878,17.145067897144465,True
214.0,74,17.32640457549296,9.336004949654725,6.158958625476921,17.11296868846096,True
27.0,48,17.347450864981102,12.957570009186437,5.73817396945747,17.046217053646238,True
19.0,11,18.329664465029115,16.16092251397043,-3.6114805879714087,17.03520733045714,False
72.0,43,17.2851932171013,15.583117443681132,-8.785521434356877,16.97981629308265,True
213.0,39,17.242853197989177,7.605780814180198,10.857458575574482,16.931125302549646,True
246.0,14,17.64711732751814,13.520046819703651,0.8689423115591894,16.868375315120737,False
157.0,7,18.373952096079368,12.194698825330299,-17.203636397923223,16.85491788153358,False
93.0,284,16.871440788494358,11.638856272963888,-5.4687214221698035,16.835375993622527,True
181.0,8,18.099633277513483,15.330752809002878,-3.2633308129902585,16.830792298177105,False
254.0,412,16.848794488650018,12.356721198287659,-4.3722628810921895,16.824463998733005,True
190.0,5,18.69821293442364,11.171629982970716,-7.74714243055805,16.79824731203877,False
141.0,253,16.832766314607017,14.337137746892953,9.263737418640506,16.795439544778116,True
189.0,17,17.190479249370515,12.196412342050424,3.070962621213247,16.721709874814863,False
255.0,824,16.72694682276077,13.144270439399076,-2.1968367750187467,16.71738068730299,True
