community,sales_count,mean_abs_pct_error,median_abs_pct_error,mean_pct_bias,shrunk_mean_abs_pct_error,meets_min_support
152,116,38.32691500372546,33.0036,11.215621436535086,35.118745328017425,True
149,121,37.81846308198774,29.138188524590163,7.747257541189654,34.79617912835981,True
153,132,36.41903397850618,15.962323099330874,9.095931805574759,33.79960335092784,True
264,120,34.902947689887256,33.00576107866712,11.462424916481952,32.27557819260491,True
94,23,39.25960477482869,19.36662195121951,8.545049284523818,28.6790263720762,True
266,105,30.929322121345077,26.87184745762712,7.806657816932615,28.6224483753556,True
265,143,30.09459740549517,25.19256818181818,-0.07549364157752683,28.42794265744801,True
151,171,29.000288426621957,27.002925619834713,-2.199035839877981,27.692547356704562,True
137,107,28.25455999518764,20.10383870967742,8.25641803532915,26.40523735167948,True
150,108,26.737423826366076,21.993053297199637,1.5223271216739773,25.139601542388693,True
146,173,25.79487316626818,17.57764142122487,5.830973376626592,24.83285120177519,True
135,183,25.284392960565132,21.59949166666667,-3.9308402789766212,24.420054856953872,True
260,438,24.699747656006917,18.175497494103773,2.7785444057269144,24.342176195435037,True
245,19,31.56541840155074,24.012105263157896,9.65329834939402,23.845389071991814,False
144,53,26.051817886518432,21.789227848101266,-1.2696100723717272,23.43799413922868,True
148,46,26.395773142489244,20.61981265360983,5.633739538805265,23.400496798980637,True
25,12,34.43152660403403,22.703468555236846,20.53531596149001,23.231423232082037,False
256,432,22.914415897266252,18.228390942690915,1.9545201807535804,22.63109489335672,True
228,28,26.708474722348736,19.684910589584995,-0.8082965578233727,22.459677425082944,True
273,155,22.92215442638941,16.22384659090909,3.8398580364444688,22.18949234439186,True
40,14,27.66711572974732,20.060471471330537,-10.083209301839279,21.1049071880788,False
155,9,31.293657593401683,30.889712566844917,-31.293657593401683,21.09897043168386,False
49,97,22.00086289525775,15.730813953488374,-6.796711009394937,21.06248653861725,True
219,96,21.951966186315914,16.02991326530612,7.168960832745875,21.013930845384003,True
250,316,21.05005831903395,16.472689606523907,-1.6983594830374191,20.779897776764717,True
